stepAvg,stepLast,bucketSize,loss,grad,drop,mfu,tps,pnorm
919.5,927,16,3.5387282371520996,0.9345977306365967,0.02392100476109507,21.27233776977332,2500350.588348849,4772.82177734375
935.5,943,16,3.4500042647123337,0.9723071753978729,0.023873246190222828,20.034796886355707,2354890.0325111276,4772.92041015625
951.5,959,16,3.3669255524873734,1.1837677955627441,0.026464634380924206,21.081195044250812,2477883.6723290267,4772.59326171875
967.5,975,16,3.293028801679611,1.0823445320129395,0.02452056851082792,21.154735423358886,2486527.608513208,4772.3076171875
983.5,991,16,3.2248460948467255,1.0061995685100555,0.025642985933121636,21.261186017665846,2499039.811402525,4772.230224609375
999.5,1007,16,3.1579664200544357,0.9467374682426453,0.02658730315989956,21.214451682859206,2493546.657674216,4772.23583984375
1015.5,1023,16,3.089875340461731,1.0735002160072327,0.02709454561894139,21.305530866446766,2504252.104942597,4772.071044921875
1031.5,1039,16,3.030198484659195,0.9956085681915283,0.027928576363730386,21.19314994454374,2491042.8513457174,4771.8564453125
1047.5,1055,16,2.9812310338020325,1.05919948220253,0.027311088824221355,20.959354005615705,2463562.476608394,4771.745361328125
1063.5,1071,16,2.93060165643692,1.0386285781860352,0.028547952882945538,21.17060946077504,2488393.4428762435,4771.55126953125
1079.5,1087,16,2.884281799197197,1.063188910484314,0.029216728518914548,19.82394798839006,2330106.8529759557,4771.36181640625
1095.5,1103,16,2.836205780506134,1.0335467457771301,0.02989613831706458,21.204443839203805,2492370.3357277196,4771.328369140625
1111.5,1119,16,2.79226653277874,1.081606149673462,0.03016011520980321,21.14797297311746,2485732.7501096404,4771.17138671875
1127.5,1135,16,2.7551179677248,0.9108881950378418,0.02932904978198084,21.27246021757576,2500364.980863588,4771.0830078125
1143.5,1151,16,2.716865912079811,0.9736191928386688,0.03142614186755523,21.22386807578241,2494653.4605014594,4770.941650390625
1159.5,1167,16,2.68320894241333,0.7825236916542053,0.030601147138936954,21.241550602093028,2496731.864649737,4770.9111328125
1175.5,1183,16,2.649530991911888,0.9309559762477875,0.030685360278849574,21.22068951270257,2494279.8521960257,4771.2978515625
1191.5,1199,16,2.617887243628502,1.000341773033142,0.03153283955091893,21.202365750127846,2492126.0771370577,4771.2587890625
1207.5,1215,16,2.5891566425561905,0.9330180287361145,0.03172666763632812,20.80155449580371,2445014.722173984,4771.18505859375
1223.5,1231,16,2.55923368036747,1.0015184581279755,0.03178259209292292,21.20976911400213,2492996.2685292386,4771.108642578125
1239.5,1247,16,2.5326022803783417,0.9522584080696106,0.03139806416055019,21.133841245677992,2484071.7068618285,4771.087890625
1255.5,1263,16,2.5042360574007034,0.979049026966095,0.03274372765074738,21.27833059248584,2501054.98473242,4771.266845703125
1271.5,1279,16,2.4765749126672745,0.8978875875473022,0.03131112590375723,21.178430987240006,2489312.785099469,4771.3896484375
1287.5,1295,16,2.4520227313041687,0.8163933157920837,0.033556599829656385,21.26962750652936,2500032.0240062764,4771.39306640625
1303.5,1311,16,2.43265163898468,0.8220290541648865,0.0341499579901045,21.219978492599186,2494196.278892843,4771.37548828125
1319.5,1327,16,2.4102068692445755,0.8943628668785095,0.032361392975982395,21.29986476535414,2503586.111418335,4771.39208984375
1335.5,1343,16,2.3933326303958893,0.8327507078647614,0.03266643123898768,20.74727452501616,2438634.654390035,4771.824951171875
1351.5,1359,16,2.373527854681015,0.8606828451156616,0.03358435976869342,21.32110246092378,2506082.390162468,4771.81005859375
1367.5,1375,16,2.351642057299614,0.8359561860561371,0.03368436765617154,21.200499293363062,2491906.69380832,4771.78466796875
1383.5,1391,16,2.3314063251018524,0.8149794340133667,0.033770001101815564,19.90514948599683,2339651.277030955,4772.015380859375
1399.5,1407,16,2.309142902493477,0.751650869846344,0.03301778306591917,21.06056331048626,2475458.6183356587,4772.22607421875
1415.5,1423,16,2.295928508043289,0.8027354776859283,0.0355170804823777,21.26677366933301,2499696.5839812933,4772.248291015625
1431.5,1439,16,2.2749265879392624,0.8363708853721619,0.03426576397649831,21.13956925998662,2484744.9776655193,4772.25390625
1447.5,1455,16,2.2565128803253174,0.7569537162780762,0.03495290887781955,21.330444728050022,2507180.4802435124,4772.507080078125
1463.5,1471,16,2.2407249957323074,0.7931790351867676,0.03460592527831481,21.182397948554403,2489779.061733648,4772.740478515625
1479.5,1487,16,2.2234001755714417,0.7348256707191467,0.0344134302788668,21.19309456016049,2491036.3414652925,4772.74560546875
1495.5,1503,16,2.2099575102329254,0.6680026948451996,0.03602268302700285,21.309549444101815,2504724.448561473,4772.780029296875
1511.5,1519,16,2.191109985113144,0.7819559574127197,0.03525906900000392,21.194671173205325,2491221.656563093,4772.82373046875
1527.5,1535,16,2.179048404097557,0.7126922011375427,0.03579238751042409,21.373521461746883,2512243.7195361936,4772.854736328125
1543.5,1551,16,2.1672423183918,0.7240511178970337,0.03504321633866339,21.167252461260652,2487998.8611522354,4773.124267578125
1559.5,1567,16,2.148907631635666,0.6717177629470825,0.035412146741609,18.741064297011185,2202824.703540558,4773.3828125
1575.5,1583,16,2.1424689441919327,0.6825096905231476,0.03602778884074227,20.707192812228545,2433923.449855997,4773.39990234375
1591.5,1599,16,2.12695275247097,0.6794481873512268,0.03685524215159769,21.191636530855018,2490864.9647002546,4773.869140625
1607.5,1615,16,2.1140240132808685,0.667694479227066,0.036414525312879545,21.26977732958907,2500049.634208764,4773.913818359375
